profit,is_bad,is_poor,is_fine,is_good,is_excellent,year,budget,run_time,rating,open_theater_count,release,is_A24,is_Drama,is_Comedy,is_Thriller,is_Action,is_Adventure,is_Sci-Fi
11.731409,0,0,1,0,0,2018,7.0,100,8.4,4.0,20180817,0,1,0,0,0,0,0
41.945949,0,0,1,0,0,2018,10.0,93,3.2,2358.0,20180810,0,0,0,1,0,0,0
-12.493588,0,1,0,0,0,2018,40.0,91,5.5,3256.0,20180824,0,0,1,1,1,0,0
31.295121,0,0,1,0,0,2018,35.0,94,6.1,3520.0,20180817,0,0,0,1,1,0,0
22.897191,0,0,1,0,0,2018,35.0,96,6.6,3015.0,20180601,0,1,0,1,1,1,0
29.000758,0,0,1,0,0,2018,22.8,102,6.5,2980.0,20180907,0,0,0,1,1,0,0
47.288854,0,0,1,0,0,2018,16.0,104,5.8,2607.0,20181221,0,1,1,0,0,0,0
59.444095,0,0,1,0,0,2018,32.0,110,5.6,3440.0,20180420,0,0,1,0,0,0,0
0.15834,0,1,0,0,0,2018,11.0,110,6.1,2404.0,20180309,0,1,1,0,1,0,0
50.147166,0,0,1,0,0,2018,30.0,140,7.0,2432.0,20180119,0,1,0,1,1,0,0
45.485382,0,0,1,0,0,2018,6.0,88,5.5,2301.649025,20180511,0,0,0,1,1,0,0
124.054597,0,0,0,1,0,2018,13.0,97,5.2,3031.0,20180704,0,0,0,1,1,0,1
91.792744,0,0,0,1,0,2018,3.5,100,5.2,3029.0,20180413,0,0,0,1,0,0,0
179.868961,0,0,0,1,0,2018,125.0,102,5.8,3782.0,20180713,0,0,0,1,1,1,0
73.523781,0,0,1,0,0,2018,21.0,102,6.447046414,3379.0,20180406,0,0,1,0,0,0,0
162.811971,0,0,0,1,0,2018,10.0,103,5.7,3116.0,20180105,0,0,0,1,0,0,0
89.457147,0,0,0,1,0,2018,42.0,105,6.1,3592.0,20180921,0,0,1,0,0,0,1
316.985018,0,0,0,0,1,2018,55.0,110,4.5,3768.0,20180209,0,1,0,1,0,0,0
74.113446,0,0,1,0,0,2018,29.0,111,5.6,1.0,20180928,0,0,1,0,0,0,0
140.930148,0,0,0,1,0,2018,150.0,111,5.6,3708.0,20180323,0,0,0,0,1,1,1
317.879661,0,0,0,0,1,2018,75.0,113,6.6,3317.0,20180720,0,0,1,0,0,0,0
-25.913863,0,1,0,0,0,2018,39.0,116,6.2,1911.0,20181221,0,1,1,0,0,0,0
123.453994,0,0,0,1,0,2018,50.0,116,7.0,2301.649025,20181214,0,1,0,1,0,0,0
-14.712583,0,1,0,0,0,2018,100.0,128,6.1,3103.0,20181214,0,0,0,1,1,1,1
1138.334005,0,0,0,0,1,2018,170.0,128,6.1,4475.0,20180622,0,0,0,0,1,1,1
297.029388,0,0,0,0,1,2018,23.0,130,8.2,25.0,20181116,0,1,1,0,0,0,0
46.703325,0,0,1,0,0,2018,59.0,141,7.3,3640.0,20181012,0,1,0,0,0,0,0
-3.398008,0,1,0,0,0,2018,10.0,110,4.8,503.0,20180615,0,1,0,0,0,0,0
50.0243,0,0,1,0,0,2018,120.0,99,5.6,3766.0,20181102,0,0,0,0,0,1,0
122.504758,0,0,0,1,0,2018,75.0,104,7.2,3602.0,20180803,0,1,1,0,0,1,0
33.401882,0,0,1,0,0,2018,100.0,109,4.3,3980.0,20180309,0,1,0,0,0,1,1
354.29083,0,0,0,0,1,2018,175.0,112,7.0,4017.0,20181123,0,0,1,0,0,1,1
1042.805359,0,0,0,0,1,2018,200.0,118,7.5,4410.0,20180615,0,0,1,0,1,1,1
218.992339,0,0,0,0,1,2018,130.0,131,6.7,4090.0,20181219,0,0,1,0,0,1,0
1136.494321,0,0,0,0,1,2018,200.0,134,7.3,4020.0,20180216,0,0,0,0,1,1,1
118.151347,0,0,0,1,0,2018,275.0,135,6.9,4381.0,20180525,0,0,0,0,1,1,1
1728.540523,0,0,0,0,1,2018,316.0,149,8.4,4474.0,20180427,0,0,0,0,1,1,1
41.620593,0,0,1,0,0,2018,10.0,84,6.7,3188.0,20180727,0,0,1,0,1,1,1
26.0962,0,0,1,0,0,2018,30.0,94,5.3,3042.0,20180209,0,1,0,1,0,0,0
133.682073,0,0,0,1,0,2018,80.0,96,6.6,4131.0,20180928,0,1,1,0,0,1,0
341.391647,0,0,0,0,1,2018,22.0,96,5.3,3876.0,20180907,0,0,0,1,0,0,0
80.378084,0,0,1,0,0,2018,37.0,100,6.9,3488.0,20180223,0,0,1,1,1,1,0
49.024944,0,0,1,0,0,2018,28.0,101,6.5,3382.0,20180615,0,0,1,0,1,0,0
35.859911,0,0,1,0,0,2018,30.0,105,5.6,3656.0,20180511,0,0,1,0,0,0,0
307.947217,0,0,0,0,1,2018,120.0,107,6.1,2301.649025,20180413,0,0,0,0,1,1,1
227.718711,0,0,0,0,1,2018,70.0,110,6.447046414,4145.0,20180608,0,0,1,0,1,0,0
397.370715,0,0,0,0,1,2018,130.0,113,5.7,4118.0,20180810,0,0,0,1,1,0,1
183.477501,0,0,0,1,0,2018,90.0,118,6.3,3854.0,20180316,0,0,0,1,1,1,0
208.099711,0,0,0,0,1,2018,30.0,121,6.9,3384.0,20180815,0,1,1,0,0,0,0
36.118378,0,0,1,0,0,2018,35.0,129,6.5,3002.0,20180119,0,1,0,0,1,0,0
451.280475,0,0,0,0,1,2018,200.0,134,6.5,4163.0,20181116,0,0,0,0,0,1,0
396.195228,0,0,0,0,1,2018,36.0,136,7.6,2301.649025,20181005,0,1,0,0,0,0,0
424.055653,0,0,0,0,1,2018,155.0,140,7.4,4234.0,20180329,0,0,0,0,1,1,1
983.7587,0,0,0,0,1,2018,160.0,143,6.8,4125.0,20181206,0,0,0,0,1,1,1
-17.131448,0,1,0,0,0,2019,30.0,107,6.447046414,2301.649025,20190717,0,1,0,0,0,0,0
-3.803017,0,1,0,0,0,2019,32.1,120,6.1,3521.0,20190125,0,0,0,0,1,1,0
231.90004,0,0,0,0,1,2019,170.0,122,7.3,3790.0,20190214,0,0,0,1,1,1,1
35.231674,0,0,1,0,0,2019,14.0,116,6.3,2824.0,20190417,0,1,0,0,0,0,0
46.356895,0,0,1,0,0,2019,200.0,113,5.7,3721.0,20190607,0,0,0,0,1,1,1
-86.365231,1,0,0,0,0,2019,116.0,93,6.2,3050.0,20190712,0,0,1,1,1,0,0
15.773963,0,0,1,0,0,2019,18.0,109,7.6,2765.0,20190809,0,1,1,0,0,0,0
55.432019,0,0,1,0,0,2019,80.0,124,6.5,3460.0,20190920,0,1,0,1,0,1,1
126.818748,0,0,0,1,0,2019,97.6,152,8.1,3528.0,20191115,0,1,0,0,1,0,0
65.138481,0,0,1,0,0,2019,100.0,102,6.8,3502.0,20191225,0,1,1,1,1,1,1
-1.454458,0,1,0,0,0,2019,2.0,121,7.1,2301.649025,20200710,1,1,0,0,0,0,0
-5.195858,1,0,0,0,0,2019,8.0,139,6.5,2.0,20190419,1,1,0,1,0,0,0
2.648251,0,0,1,0,0,2019,0.103,90,5.6,2301.649025,20190226,1,1,0,0,0,0,0
-0.986099,0,1,0,0,0,2019,2.9,96,6.9,5.0,20190315,1,1,0,1,0,0,0
-5.430244,1,0,0,0,0,2019,8.2,110,5.8,2301.649025,20190412,1,0,0,1,0,0,1
-0.167015,0,1,0,0,0,2019,2.0,119,6.4,4.0,20190607,1,1,0,0,0,0,0
1.638314,0,0,1,0,0,2019,3.0,120,7.3,7.0,20190607,1,1,0,0,0,0,0
37.781844,0,0,0,0,1,2019,9.0,148,7.1,2707.0,20190703,1,1,0,1,0,0,0
19.500687,0,0,0,1,0,2019,3.0,100,7.5,1.0,20190809,1,1,1,0,0,0,0
14.317674,0,0,0,1,0,2019,4.0,109,7.4,2301.649025,20191101,1,1,0,1,0,0,0
-3.424387,1,0,0,0,0,2019,6.0,135,7.5,4.0,20191206,1,1,0,0,0,0,0
0.02378,0,1,0,0,0,2019,50.0,134,7.4,5.0,20191225,1,1,0,1,0,0,0
18.373378,0,0,1,0,0,2019,4.0,102,6.5,4.0,20190607,0,0,0,0,0,0,0
6.422058,0,0,1,0,0,2019,1.0,103,6.8,5.0,20190724,0,1,1,0,0,0,0
-0.084458,0,1,0,0,0,2019,3.5,94,7.2,4.0,20191127,0,1,0,0,0,0,0
44.090525,0,0,1,0,0,2019,14.0,106,5.3,1.0,20190412,0,1,0,0,0,0,0
3.832855,0,0,1,0,0,2019,17.3,125,7.6,4.0,20190329,0,1,0,1,1,0,0
-14.426397,0,1,0,0,0,2019,16.0,92,6.1,4.0,20190419,0,1,0,0,0,0,0
-5.62318,0,1,0,0,0,2019,10.0,99,7.2,1240.0,20190809,0,1,0,0,0,0,0
-7.299739,0,1,0,0,0,2019,8.0,107,5.4,605.0,20190503,0,1,0,1,1,0,0
-20.962573,0,1,0,0,0,2019,30.0,107,5.4,2301.649025,20190111,0,1,0,1,1,0,1
35.582563,0,0,1,0,0,2019,12.0,90,5.0,2853.0,20190816,0,1,0,1,0,1,0
-40.273302,1,0,0,0,0,2019,50.0,93,4.8,2301.649025,20191101,0,0,1,0,0,1,0
17.745868,0,0,1,0,0,2019,1.0,98,6.0,2411.0,20190301,0,1,0,1,0,0,0
-15.63679,0,1,0,0,0,2019,25.0,109,6.0,2548.0,20190315,0,0,0,1,1,0,1
13.244027,0,0,1,0,0,2019,2.5,103,5.5,613.0,20190614,0,0,1,0,0,0,1
154.694724,0,0,0,1,0,2019,40.0,122,8.7,3079.0,20190920,0,1,0,0,0,0,0
27.035587,0,0,1,0,0,2019,17.0,125,6.7,2059.0,20191101,0,1,0,0,1,0,0
3.108017,0,0,1,0,0,2019,20.0,126,7.6,4.0,20191206,0,1,0,0,0,0,0
-11.032469,0,1,0,0,0,2019,20.0,112,6.8,2301.649025,20190510,0,1,0,0,0,0,0
50.797392,0,0,1,0,0,2019,6.0,95,6.9,2855.0,20190821,0,0,1,1,1,0,0
72.882559,0,0,1,0,0,2019,14.0,108,7.9,5.0,20191108,0,1,1,0,0,0,0
2.599159,0,0,1,0,0,2019,60.0,116,6.2,2630.0,20190208,0,1,1,1,1,0,0
54.781999,0,0,1,0,0,2019,20.0,109,4.7,2442.0,20190301,0,1,1,0,0,0,0
85.554209,0,0,1,0,0,2019,7.0,116,7.2,2803.0,20190315,0,1,0,0,0,0,0
3.95648,0,0,1,0,0,2019,50.0,121,5.3,3028.0,20190412,0,0,0,0,1,1,1
13.624424,0,0,1,0,0,2019,40.0,124,6.8,3230.0,20190503,0,0,1,0,0,0,0
2.825218,0,0,1,0,0,2019,30.0,119,6.6,2301.649025,20190621,0,0,0,1,1,0,0
67.60736,0,0,1,0,0,2019,28.0,108,6.2,3135.0,20190809,0,0,0,0,0,1,0
93.365452,0,0,0,1,0,2019,40.0,121,6.4,3286.0,20190823,0,0,0,1,1,0,0
41.419352,0,0,1,0,0,2019,50.0,89,6.1,3618.0,20190920,0,0,0,1,1,0,0
5.601127,0,0,1,0,0,2019,5.0,84,6.0,2332.0,20191011,0,0,1,0,0,0,1
26.829063,0,0,1,0,0,2019,100.0,138,6.7,2301.649025,20191108,0,1,0,0,1,0,0
272.952178,0,0,0,0,1,2019,40.0,130,7.9,3461.0,20191127,0,1,1,1,0,0,0
29.404394,0,0,1,0,0,2019,32.0,109,6.8,4.0,20191220,0,1,0,0,0,0,0
-69.496911,1,0,0,0,0,2019,111.0,108,7.1,4.0,20190222,0,1,1,0,0,0,0
3.125518,0,0,1,0,0,2019,9.0,93,8.1,120.0,20190301,0,0,0,0,0,0,0
-0.732192,0,1,0,0,0,2019,5.0,95,5.5,1100.0,20190329,0,0,1,0,0,0,0
16.413145,0,0,1,0,0,2019,6.0,92,5.9,2530.0,20190208,0,0,0,1,0,0,0
0.288136,0,1,0,0,0,2019,5.0,107,6.4,922.0,20190830,0,1,0,1,0,0,1
49.911903,0,0,1,0,0,2019,20.0,117,6.447046414,2912.0,20190208,0,0,1,0,0,0,0
15.112118,0,0,1,0,0,2019,100.0,85,5.8,3838.0,20190315,0,1,1,0,0,1,0
151.13702,0,0,0,1,0,2019,41.0,121,7.3,3610.0,20190531,0,1,0,0,0,0,0
74.772742,0,0,1,0,0,2019,17.0,87,6.1,3170.0,20190712,0,0,0,1,1,1,0
71.597108,0,0,1,0,0,2019,49.0,102,6.1,3735.0,20190809,0,0,1,0,1,1,0
26.623705,0,0,1,0,0,2019,140.0,117,5.7,3642.0,20191011,0,0,0,1,1,0,1
65.372367,0,0,1,0,0,2019,185.0,128,6.2,4086.0,20191101,0,0,0,0,1,1,1
31.349503,0,0,1,0,0,2019,29.9,96,5.9,3125.0,20191108,0,1,0,0,0,0,0
15.294302,0,0,1,0,0,2019,6.0,106,5.5,1059.0,20190329,0,1,0,0,0,0,0
4.92442,0,0,1,0,0,2019,1.5,101,5.9,853.0,20190222,0,1,0,0,0,0,0
17.000203,0,0,1,0,0,2019,6.2,98,7.6,17.0,20190823,0,1,1,0,0,1,0
35.481469,0,0,1,0,0,2019,10.0,118,6.8,461.0,20191004,0,1,0,0,0,0,0
-105.289493,1,0,0,0,0,2019,110.0,105,5.6,1.0,20191018,0,0,1,0,1,1,0
146.615727,0,0,0,1,0,2019,9.0,100,6.4,2717.0,20190104,0,0,0,1,1,1,1
63.152505,0,0,1,0,0,2019,18.0,96,6.7,3090.0,20190111,0,1,0,0,0,1,0
-0.035368,0,1,0,0,0,2019,15.4,104,5.8,2301.649025,20190201,0,1,0,1,1,0,0
32.597401,0,0,1,0,0,2019,8.0,102,5.6,1.0,20190503,0,0,0,1,0,0,0
26.183642,0,0,1,0,0,2019,7.0,90,6.1,2607.0,20190524,0,1,0,0,0,0,1
143.020464,0,0,0,1,0,2019,110.0,115,5.6,4224.0,20190614,0,0,1,0,1,1,1
972.532832,0,0,0,0,1,2019,160.0,129,6.447046414,2301.649025,20190627,0,1,0,0,0,0,0
87.491897,0,0,0,1,0,2019,65.0,97,6.4,3932.0,20190814,0,0,1,0,1,1,0
33.102988,0,0,1,0,0,2019,5.0,119,6.6,1723.0,20190823,0,1,0,0,0,0,0
77.213018,0,0,1,0,0,2019,48.0,99,6.7,3468.0,20191018,0,0,1,0,1,0,0
10.730144,0,0,1,0,0,2019,12.0,108,6.4,2062.0,20191025,0,0,0,1,1,0,0
23.550222,0,0,1,0,0,2019,45.0,109,7.2,3235.0,20191122,0,1,0,0,0,0,0
673.3329,0,0,0,0,1,2019,125.0,123,6.7,4227.0,20191213,0,0,1,0,1,1,0
88.31844,0,0,0,1,0,2019,37.5,126,7.0,3080.0,20190111,0,1,1,0,0,0,0
0.268749,0,1,0,0,0,2019,10.0,133,7.3,1705.0,20190405,0,1,0,0,0,0,0
-16.636854,0,1,0,0,0,2019,45.0,87,5.1,3652.0,20190503,0,0,1,0,0,1,0
6.463241,0,0,1,0,0,2019,10.0,80,6.1,2750.0,20190510,0,1,1,0,0,0,0
129.772713,0,0,0,1,0,2019,20.7,110,6.3,3250.0,20190913,0,1,1,0,0,0,0
35.678964,0,0,1,0,0,2019,6.5,90,5.4,2301.649025,20191025,0,0,0,1,0,0,0
9.66346,0,0,1,0,0,2019,33.0,100,6.6,2665.0,20191122,0,1,0,1,1,1,0
-76.909798,1,0,0,0,0,2019,102.3,94,6.7,3413.0,20190412,0,0,1,0,0,1,0
76.409779,0,0,1,0,0,2019,21.0,94,5.4,2301.649025,20190510,0,0,1,0,0,0,0
18.94977,0,0,1,0,0,2019,6.0,105,7.1,2505.0,20190524,0,0,1,0,0,0,0
-9.159368,0,1,0,0,0,2019,20.0,109,6.5,2404.0,20190816,0,1,1,0,0,0,0
226.999039,0,0,0,0,1,2019,20.0,129,6.6,3841.0,20190118,0,1,0,1,0,0,1
55.686515,0,0,1,0,0,2019,9.0,100,6.447046414,3207.0,20190205,0,0,0,0,0,0,0
392.214344,0,0,0,0,1,2019,129.0,104,7.4,4259.0,20190222,0,1,1,0,1,1,0
29.207917,0,0,1,0,0,2019,20.0,109,7.8,2667.0,20191225,0,1,0,0,0,0,0
62.870908,0,0,1,0,0,2019,16.0,109,7.4,3267.0,20190517,0,1,1,0,0,1,0
128.754454,0,0,0,1,0,2019,26.0,116,6.8,2603.0,20190628,0,0,1,0,0,0,0
560.381706,0,0,0,0,1,2019,200.0,137,6.5,2301.649025,20190802,0,0,0,1,1,1,0
91.173598,0,0,0,1,0,2019,20.0,90,6.7,3204.0,20190816,0,0,1,0,0,1,0
113.66024,0,0,0,1,0,2019,75.0,97,7.0,1.0,20190927,0,0,1,0,0,1,0
93.446172,0,0,0,1,0,2019,30.0,103,6.5,3448.0,20191108,0,1,1,0,0,0,0
27.936399,0,0,1,0,0,2019,20.0,132,7.1,2301.649025,20191127,0,1,0,0,0,0,0
-24.513649,0,1,0,0,0,2019,100.0,110,2.8,2301.649025,20191220,0,1,1,0,0,0,0
270.603379,0,0,0,0,1,2019,100.0,119,6.447046414,11.0,20191225,0,1,0,0,0,0,0
954.727388,0,0,0,0,1,2019,175.0,124,6.8,4310.0,20190308,0,0,0,0,1,1,1
183.166307,0,0,0,1,0,2019,170.0,112,6.3,2301.649025,20190329,0,0,0,0,0,1,0
2397.800564,0,0,0,0,1,2019,400.0,181,8.4,4662.0,20190426,0,1,0,0,1,1,1
864.649706,0,0,0,0,1,2019,182.0,128,6.9,2.0,20190524,0,0,1,0,0,1,0
873.080329,0,0,0,0,1,2019,200.0,110,7.7,4575.0,20190621,0,0,1,0,0,1,0
304.346495,0,0,0,0,1,2019,185.0,119,6.6,3790.0,20191018,0,0,0,0,0,1,0
1295.18228,0,0,0,0,1,2019,150.0,103,6.8,4440.0,20191122,0,1,1,0,0,1,0
797.848487,0,0,0,0,1,2019,275.0,142,6.4,4406.0,20191220,0,0,0,0,1,1,1
91.131036,0,0,0,1,0,2019,99.0,107,6.5,4303.0,20190208,0,0,1,0,1,1,1
278.664533,0,0,0,0,1,2019,85.0,132,7.0,4217.0,20190405,0,0,1,0,1,1,0
114.133739,0,0,0,1,0,2019,9.0,93,5.3,3372.0,20190419,0,0,0,1,0,0,0
281.344168,0,0,0,0,1,2019,150.0,104,6.5,4202.0,20190510,0,0,1,0,1,1,1
-3.319204,0,1,0,0,0,2019,9.0,100,5.9,2073.0,20190517,0,1,0,0,0,0,0
213.299915,0,0,0,0,1,2019,170.0,132,6.0,2301.649025,20190531,0,0,0,0,1,1,1
204.252591,0,0,0,1,0,2019,27.0,106,5.9,3613.0,20190626,0,0,0,1,0,0,0
399.566806,0,0,0,0,1,2019,70.0,169,6.5,4570.0,20190906,0,1,0,0,0,0,0
-30.569851,0,1,0,0,0,2019,40.0,149,6.4,2542.0,20190913,0,1,0,0,0,0,0
-7.522264,0,1,0,0,0,2019,26.0,144,6.8,1342.0,20191101,0,1,0,0,0,0,0
26.856239,0,0,1,0,0,2019,45.0,152,7.3,3855.0,20191108,0,1,0,1,0,0,0
23.216217,0,0,1,0,0,2019,10.0,109,6.7,2439.0,20191115,0,1,0,1,0,0,0
-1.89943,0,1,0,0,0,2019,45.0,129,7.5,2502.0,20191213,0,1,0,0,0,0,0
25.401502,0,0,1,0,0,2019,25.0,137,7.6,4.0,20200110,0,1,0,0,0,0,0
17.791187,0,0,1,0,0,2019,31.0,89,5.9,3444.0,20190213,0,0,1,0,0,0,0
-8.639785,0,1,0,0,0,2019,30.0,112,6.0,2337.0,20000616,0,0,0,1,1,0,0
2.229719,0,0,1,0,0,2020,38.0,94,5.6,2301.649025,20201009,0,1,1,0,0,0,0
-25.805736,0,1,0,0,0,2020,65.0,95,5.9,2791.0,20200110,0,0,0,1,1,0,1
-17.639064,0,1,0,0,0,2020,125.0,100,6.7,2301.649025,20200221,0,1,0,0,0,1,0
-22.38772,0,1,0,0,0,2020,67.0,94,5.3,2412.0,20200828,0,0,0,0,1,0,1
-12.03032,0,1,0,0,0,2020,16.0,137,6.2,2301.649025,20201023,0,1,0,1,0,0,0
13.479242,0,0,0,1,0,2020,2.0,115,7.4,2301.649025,20210212,1,1,0,0,0,0,0
3.624174,0,0,1,0,0,2020,9.0,96,5.8,2301.649025,20201030,0,1,0,1,0,0,0
16.447347,0,0,1,0,0,2020,10.0,124,6.7,5.0,20200306,0,1,1,0,0,0,0
2.773008,0,0,1,0,0,2020,8.0,114,6.7,2301.649025,20201106,0,1,0,1,0,0,0
13.856015,0,0,1,0,0,2020,5.0,113,6.447046414,1310.0,20201225,0,1,0,0,0,0,0
-13.650716,0,1,0,0,0,2020,15.0,100,6.3,2301.649025,20201016,0,1,0,0,0,0,0
-8.035203,0,1,0,0,0,2020,8.9,128,4.9,2301.649025,20200821,0,1,0,1,1,0,0
4.373474,0,0,1,0,0,2020,12.0,116,6.5,2301.649025,20200313,0,1,0,0,0,0,0
-3.255462,0,1,0,0,0,2020,30.0,99,6.0,2425.0,20201016,0,0,0,1,1,0,0
23.354758,0,0,1,0,0,2020,20.0,107,5.0,2301.649025,20201023,0,1,0,0,0,0,0
-2.432098,0,1,0,0,0,2020,29.0,83,4.7,3078.0,20200110,0,0,1,0,0,0,0
-44.016957,1,0,0,0,0,2020,50.0,109,5.4,2301.649025,20200131,0,1,0,1,1,0,0
213.978743,0,0,0,0,1,2020,90.0,99,6.5,4167.0,20200214,0,0,1,0,1,1,1
-55.18921,1,0,0,0,0,2020,60.0,91,5.9,2301.649025,20210304,0,0,1,0,0,1,0
-28.868317,0,1,0,0,0,2020,30.0,109,6.9,387.0,20201016,0,0,1,0,1,1,1
-28.690029,0,1,0,0,0,2020,30.0,95,4.8,2301.649025,20200807,0,1,0,1,1,0,0
-16.678889,0,1,0,0,0,2020,20.0,110,6.8,614.0,20200124,0,1,0,0,0,0,0
-6.182647,0,1,0,0,0,2020,9.3,111,7.2,2301.649025,20200821,0,1,0,0,0,0,0
2.660072,0,0,1,0,0,2020,6.5,86,4.9,2301.0,20200214,0,1,1,0,0,0,0
-2.388729,0,1,0,0,0,2020,15.6,119,6.4,2301.649025,20200828,0,1,1,0,0,0,0
4.321536,0,0,1,0,0,2020,33.0,93,6.0,299.0,20200821,0,0,0,1,1,0,0
334.536881,0,0,0,0,1,2020,90.0,124,6.5,2301.649025,20200117,0,0,1,1,1,0,0
